query	taxid	go	multi_taxids_confidence	go_id_confidence	adhesion	secretion	host_cell_death	antibiotic	invasion	evasion	cytotoxicity	degrade_ecm	disable_organ	size	organism	gene_name	uniprot	uniprot evalue
NODE_42_length_691_cov_1.058252_g38_i0	10090	GO:0003743;GO:0005515;GO:0003729;GO:0007507;GO:0045296;GO:0006413;GO:0006412;GO:0003723;GO:0030307;GO:0045727;GO:0007050;GO:0045773;GO:0003674;GO:0008135;GO:0034645;GO:0008219;GO:0006417;GO:0060999;GO:0006446;GO:0010507	10090:0.993,10141:0.993,9940:0.993,9986:0.993,9606:0.993,9430:0.993,9402:0.993,9541:0.993,9615:0.993,61853:0.993,59463:0.993,9669:0.993,30611:0.993,9258:0.993,9601:0.993,10181:0.993,72004:0.993,9796:0.993,9544:0.993,10116:0.993,109478:0.993,9646:0.993,9823:0.993,452646:0.986,9305:0.986,9785:0.986	GO:0003743[1.0];GO:0005515[1.0];GO:0003729[1.0];GO:0007507[1.0];GO:0045296[1.0];GO:0006413[1.0];GO:0006412[1.0];GO:0003723[1.0];GO:0030307[1.0];GO:0045727[1.0];GO:0007050[1.0];GO:0045773[1.0];GO:0003674[1.0];GO:0008135[1.0];GO:0034645[1.0];GO:0008219[1.0];GO:0006417[1.0];GO:0060999[1.0];GO:0006446[1.0];GO:0010507[1.0]	0	0	0	0	0	0	0	0	0	691	Mus musculus	Eukaryotic translation initiation factor 4 gamma 2	P78344	7.4e-72
NODE_43_length_665_cov_22.947635_g39_i0	9606	GO:0006879;GO:0055072;GO:0005515;GO:0006826;GO:0042802;GO:0008199;GO:0008198;GO:0005506;GO:0055114;GO:0043312;GO:0006880;GO:0046872;GO:0004322	9606:0.994,9598:0.989,9601:0.983	GO:0006879[1.0];GO:0055072[1.0];GO:0005515[1.0];GO:0006826[1.0];GO:0042802[1.0];GO:0008199[1.0];GO:0008198[1.0];GO:0005506[1.0];GO:0055114[1.0];GO:0043312[1.0];GO:0006880[1.0];GO:0046872[1.0];GO:0004322[1.0]	0	0	0	0	0	0	0	0	0	665	Homo sapiens	Ferritin light chain	P02792	1.5e-93
NODE_44_length_661_cov_2.879252_g40_i0	9606	GO:0035774;GO:0042130;GO:0005515;GO:0032395;GO:0060333;GO:0007165;GO:0032673;GO:0051262;GO:0016032;GO:0051290;GO:0023026;GO:0046598;GO:0042609;GO:0002503;GO:0042605;GO:0033674;GO:0046718;GO:0002437;GO:0045893;GO:0016045;GO:0002376;GO:0042088;GO:0001934;GO:0001618;GO:0002455;GO:0019882;GO:0050852;GO:2001179;GO:0002504;GO:0002506;GO:0043123;GO:0002862;GO:0002381;GO:0019886;GO:0045657;GO:0043410;GO:0006955;GO:0070374;GO:0032689	9606:0.982,37012:0.991	GO:0035774[1.0];GO:0042130[1.0];GO:0005515[1.0];GO:0032395[1.0];GO:0060333[1.0];GO:0007165[1.0];GO:0032673[1.0];GO:0051262[1.0];GO:0016032[1.0];GO:0051290[1.0];GO:0023026[1.0];GO:0046598[1.0];GO:0042609[1.0];GO:0002503[1.0];GO:0042605[1.0];GO:0033674[1.0];GO:0046718[1.0];GO:0002437[1.0];GO:0045893[1.0];GO:0016045[1.0];GO:0002376[1.0];GO:0042088[1.0];GO:0001934[1.0];GO:0001618[1.0];GO:0002455[1.0];GO:0019882[1.0];GO:0050852[1.0];GO:2001179[1.0];GO:0002504[1.0];GO:0002506[1.0];GO:0043123[1.0];GO:0002862[1.0];GO:0002381[1.0];GO:0019886[1.0];GO:0045657[1.0];GO:0043410[1.0];GO:0006955[1.0];GO:0070374[1.0];GO:0032689[1.0]	0	0	0	0	0	0	0	0	0	661	Homo sapiens	MHC class II HLA-DR-beta mRNA (DR7) (Fragment)	Q30148	1.7e-57
NODE_45_length_659_cov_4.885666_g41_i0	9606	GO:0007015;GO:0005515;GO:0003785	9606:1	GO:0007015[1.0];GO:0005515[1.0];GO:0003785[1.0]	0	0	0	0	0	0	0	0	0	659	Homo sapiens	TMSB4X protein (Fragment)	Q0P5N8	1.8e-27
NODE_46_length_650_cov_1.147314_g42_i0	9606	GO:0004602;GO:0005515;GO:0004364;GO:0006749;GO:0098869;GO:0016740;GO:0043651;GO:0035722;GO:1901687;GO:0030855	9606:0.894,9601:0.962,9595:0.967,9598:0.967	GO:0004602[1.0];GO:0005515[1.0];GO:0004364[1.0];GO:0006749[1.0];GO:0098869[1.0];GO:0016740[1.0];GO:0043651[1.0];GO:0035722[1.0];GO:1901687[1.0];GO:0030855[1.0]	0	0	0	0	0	0	0	0	0	650	Homo sapiens	Glutathione S-transferase A2	P09210	1.1e-93
NODE_47_length_642_cov_4.256591_g43_i0	10029	GO:0003746;GO:0003924;GO:0005525;GO:0006414	10029:0.958	GO:0003746[1.0];GO:0003924[1.0];GO:0005525[1.0];GO:0006414[1.0]	0	0	0	0	0	0	0	0	0	642	Cricetulus griseus	Elongation factor 1-alpha 1	G3HH39	1.7e-86
NODE_48_length_641_cov_8.167254_g44_i0	9606	GO:0032696;GO:0034021;GO:0007566;GO:0042130;GO:0005515;GO:0042493;GO:0007565;GO:0007165;GO:0009410;GO:0032714;GO:0071774;GO:0019834;GO:0034097;GO:0032496;GO:0010193;GO:0000122;GO:0010033;GO:0043086;GO:0043488;GO:0051384;GO:0097160;GO:0032713;GO:0050727;GO:0032689	9606:1	GO:0032696[1.0];GO:0034021[1.0];GO:0007566[1.0];GO:0042130[1.0];GO:0005515[1.0];GO:0042493[1.0];GO:0007565[1.0];GO:0007165[1.0];GO:0009410[1.0];GO:0032714[1.0];GO:0071774[1.0];GO:0019834[1.0];GO:0034097[1.0];GO:0032496[1.0];GO:0010193[1.0];GO:0000122[1.0];GO:0010033[1.0];GO:0043086[1.0];GO:0043488[1.0];GO:0051384[1.0];GO:0097160[1.0];GO:0032713[1.0];GO:0050727[1.0];GO:0032689[1.0]	0	0	0	0	0	0	0	0	0	641	Homo sapiens	Uteroglobin	P11684	8.2e-41
NODE_50_length_609_cov_5.044776_g46_i0	9606	GO:0060337;GO:0097191;GO:0097190;GO:0044827;GO:0005521;GO:0005515;GO:0045087;GO:0001102;GO:0042802;GO:0016032;GO:0006915;GO:0006919;GO:0070936;GO:0003674;GO:0000122;GO:0002376;GO:0051607;GO:0046825;GO:0043161	9606:0.975	GO:0060337[1.0];GO:0097191[1.0];GO:0097190[1.0];GO:0044827[1.0];GO:0005521[1.0];GO:0005515[1.0];GO:0045087[1.0];GO:0001102[1.0];GO:0042802[1.0];GO:0016032[1.0];GO:0006915[1.0];GO:0006919[1.0];GO:0070936[1.0];GO:0003674[1.0];GO:0000122[1.0];GO:0002376[1.0];GO:0051607[1.0];GO:0046825[1.0];GO:0043161[1.0]	0	0	0	0	0	0	0	0	0	609	Homo sapiens	Interferon alpha-inducible protein 27, mitochondrial	P40305	4.4e-44
NODE_51_length_608_cov_314.568224_g23_i1	278052	GO:0006879;GO:0005102;GO:0005515;GO:0048019;GO:0043066;GO:0006915;GO:0004519;GO:0007186;GO:1900118;GO:0030595;GO:1900116;GO:0090305	278052:0.516,9606:1	GO:0006879[1.0];GO:0005102[1.0];GO:0005515[1.0];GO:0048019[1.0];GO:0043066[1.0];GO:0006915[1.0];GO:0004519[1.0];GO:0007186[1.0];GO:1900118[1.0];GO:0030595[1.0];GO:1900116[1.0];GO:0090305[1.0]	0	0	0	0	0	0	0	0	0	608	Thermoproteus sp. IC-062	rRNA intron-encoded endonuclease	Q6L6Z3	9.0e-05
NODE_52_length_608_cov_4.201869_g47_i0	9606	GO:0045786;GO:0008584;GO:0043065;GO:0005515;GO:0003682;GO:2000194;GO:0042771;GO:0065003;GO:0048147;GO:0035914;GO:0003677;GO:0009636;GO:0031401;GO:0008283;GO:0006473;GO:0002526	9606:1	GO:0045786[1.0];GO:0008584[1.0];GO:0043065[1.0];GO:0005515[1.0];GO:0003682[1.0];GO:2000194[1.0];GO:0042771[1.0];GO:0065003[1.0];GO:0048147[1.0];GO:0035914[1.0];GO:0003677[1.0];GO:0009636[1.0];GO:0031401[1.0];GO:0008283[1.0];GO:0006473[1.0];GO:0002526[1.0]	0	0	0	0	0	0	0	0	0	608	Homo sapiens	Nuclear protein 1	O60356	1.8e-37
NODE_53_length_606_cov_1.009381_g48_i0	9606	GO:0006879;GO:0120162;GO:0071222;GO:0071356;GO:0055072;GO:0071347;GO:0045087;GO:0031669;GO:0070301;GO:0042493;GO:0010628;GO:0009635;GO:1903981;GO:0006915;GO:0006979;GO:0019221;GO:0009617;GO:0097192;GO:0097577;GO:0005506;GO:0042742;GO:0031346;GO:0019730;GO:0002376;GO:0043312;GO:0070207;GO:0010046;GO:0002020;GO:0042803;GO:0015891;GO:0006811;GO:0031667;GO:0009615;GO:0036094	9606:0.992	GO:0006879[1.0];GO:0120162[1.0];GO:0071222[1.0];GO:0071356[1.0];GO:0055072[1.0];GO:0071347[1.0];GO:0045087[1.0];GO:0031669[1.0];GO:0070301[1.0];GO:0042493[1.0];GO:0010628[1.0];GO:0009635[1.0];GO:1903981[1.0];GO:0006915[1.0];GO:0006979[1.0];GO:0019221[1.0];GO:0009617[1.0];GO:0097192[1.0];GO:0097577[1.0];GO:0005506[1.0];GO:0042742[1.0];GO:0031346[1.0];GO:0019730[1.0];GO:0002376[1.0];GO:0043312[1.0];GO:0070207[1.0];GO:0010046[1.0];GO:0002020[1.0];GO:0042803[1.0];GO:0015891[1.0];GO:0006811[1.0];GO:0031667[1.0];GO:0009615[1.0];GO:0036094[1.0]	0	0	0	0	0	0	0	0	0	606	Homo sapiens	Neutrophil gelatinase-associated lipocalin	P80188	9.8e-68
NODE_54_length_605_cov_2.770677_g49_i0	9606	GO:0071346;GO:0017148;GO:0003735;GO:0003729;GO:0000184;GO:0006614;GO:0006413;GO:0006412;GO:0003723;GO:0006417;GO:1901194	9606:1	GO:0071346[1.0];GO:0017148[1.0];GO:0003735[1.0];GO:0003729[1.0];GO:0000184[1.0];GO:0006614[1.0];GO:0006413[1.0];GO:0006412[1.0];GO:0003723[1.0];GO:0006417[1.0];GO:1901194[1.0]	0	0	0	0	0	0	0	0	0	605	Homo sapiens	60S ribosomal protein L13a	P40429	3.0e-53
NODE_55_length_604_cov_2.001883_g50_i0	9606	GO:0051015;GO:0030335;GO:0071673;GO:0042102;GO:0071672;GO:0071346;GO:0097178;GO:0051017;GO:0001774;GO:2000406;GO:0030041;GO:0090026;GO:0043066;GO:0045429;GO:0006911;GO:0071447;GO:0034097;GO:0010629;GO:0003674;GO:0051602;GO:0001934;GO:0051384;GO:0014739;GO:0031668;GO:0071315;GO:0021549;GO:0048662;GO:1900087;GO:0048678;GO:0032870;GO:0006954;GO:0003779;GO:0016601;GO:0046872;GO:0048661;GO:0005509	9606:0.993,9544:0.993,9601:0.986	GO:0051015[1.0];GO:0030335[1.0];GO:0071673[1.0];GO:0042102[1.0];GO:0071672[1.0];GO:0071346[1.0];GO:0097178[1.0];GO:0051017[1.0];GO:0001774[1.0];GO:2000406[1.0];GO:0030041[1.0];GO:0090026[1.0];GO:0043066[1.0];GO:0045429[1.0];GO:0006911[1.0];GO:0071447[1.0];GO:0034097[1.0];GO:0010629[1.0];GO:0003674[1.0];GO:0051602[1.0];GO:0001934[1.0];GO:0051384[1.0];GO:0014739[1.0];GO:0031668[1.0];GO:0071315[1.0];GO:0021549[1.0];GO:0048662[1.0];GO:1900087[1.0];GO:0048678[1.0];GO:0032870[1.0];GO:0006954[1.0];GO:0003779[1.0];GO:0016601[1.0];GO:0046872[1.0];GO:0048661[1.0];GO:0005509[1.0]	0	0	0	0	0	0	0	0	0	604	Homo sapiens	Allograft inflammatory factor 1	P55008	1.1e-74
NODE_56_length_593_cov_2.394231_g51_i0	981085	GO:0015977;GO:0000287;GO:0006355;GO:0016984	981085:0.397	GO:0015977[1.0];GO:0000287[1.0];GO:0006355[1.0];GO:0016984[1.0]	0	0	0	0	0	0	0	0	0	593	Morus notabilis	Ribulose bisphosphate carboxylase large chain	W9SL82	2.2e+00
NODE_58_length_585_cov_2.189453_g53_i0	9606	GO:0043687;GO:0002317;GO:0030395;GO:0044267;GO:0045445;GO:0005515;GO:0042493;GO:0006915;GO:0046598;GO:0071333;GO:0003723;GO:0031295;GO:0071407;GO:0010977;GO:0034120;GO:0048678;GO:0043236;GO:0042803;GO:0043123;GO:0035900;GO:0030246;GO:0010812;GO:0042981;GO:2001200	9606:1,9595:0.993	GO:0043687[1.0];GO:0002317[1.0];GO:0030395[1.0];GO:0044267[1.0];GO:0045445[1.0];GO:0005515[1.0];GO:0042493[1.0];GO:0006915[1.0];GO:0046598[1.0];GO:0071333[1.0];GO:0003723[1.0];GO:0031295[1.0];GO:0071407[1.0];GO:0010977[1.0];GO:0034120[1.0];GO:0048678[1.0];GO:0043236[1.0];GO:0042803[1.0];GO:0043123[1.0];GO:0035900[1.0];GO:0030246[1.0];GO:0010812[1.0];GO:0042981[1.0];GO:2001200[1.0]	0	0	0	0	0	0	0	0	0	585	Homo sapiens	Galectin-1	P09382	2.5e-76
NODE_59_length_580_cov_1.439842_g54_i0	9606	GO:0060337;GO:0005515;GO:0045087;GO:0007165;GO:0042802;GO:0008017;GO:0006915;GO:0003924;GO:0003374;GO:0005525;GO:0034340;GO:0061025;GO:0002376;GO:0045071;GO:0000166;GO:0000266;GO:0051607;GO:0006952;GO:0009615	9606:1	GO:0060337[1.0];GO:0005515[1.0];GO:0045087[1.0];GO:0007165[1.0];GO:0042802[1.0];GO:0008017[1.0];GO:0006915[1.0];GO:0003924[1.0];GO:0003374[1.0];GO:0005525[1.0];GO:0034340[1.0];GO:0061025[1.0];GO:0002376[1.0];GO:0045071[1.0];GO:0000166[1.0];GO:0000266[1.0];GO:0051607[1.0];GO:0006952[1.0];GO:0009615[1.0]	0	0	0	0	0	0	0	0	0	580	Homo sapiens	Interferon-induced GTP-binding protein Mx1	P20591	1.9e-97
NODE_60_length_576_cov_1.807157_g55_i0	9606	GO:0016477;GO:0007166;GO:0002092;GO:0045807;GO:0002576;GO:0005515;GO:0050931;GO:0015031;GO:0007160;GO:0034613;GO:1901379;GO:0048757;GO:0043312;GO:1900746;GO:0035646;GO:2001046;GO:0043473	9606:1	GO:0016477[1.0];GO:0007166[1.0];GO:0002092[1.0];GO:0045807[1.0];GO:0002576[1.0];GO:0005515[1.0];GO:0050931[1.0];GO:0015031[1.0];GO:0007160[1.0];GO:0034613[1.0];GO:1901379[1.0];GO:0048757[1.0];GO:0043312[1.0];GO:1900746[1.0];GO:0035646[1.0];GO:2001046[1.0];GO:0043473[1.0]	0	0	0	0	0	0	0	0	0	576	Homo sapiens	CD63 antigen	P08962	8.9e-79
NODE_61_length_574_cov_1.650699_g56_i0	9606	GO:0015643;GO:0031625;GO:0071346;GO:0002827;GO:0032395;GO:0046635;GO:0002579;GO:0060333;GO:0002344;GO:0042605;GO:0048002;GO:1990405;GO:0002376;GO:0002455;GO:0019882;GO:0050852;GO:0002504;GO:0002381;GO:0046872;GO:0019886;GO:0006955;GO:0008134	9606:0.993,9598:0.986	GO:0015643[1.0];GO:0031625[1.0];GO:0071346[1.0];GO:0002827[1.0];GO:0032395[1.0];GO:0046635[1.0];GO:0002579[1.0];GO:0060333[1.0];GO:0002344[1.0];GO:0042605[1.0];GO:0048002[1.0];GO:1990405[1.0];GO:0002376[1.0];GO:0002455[1.0];GO:0019882[1.0];GO:0050852[1.0];GO:0002504[1.0];GO:0002381[1.0];GO:0046872[1.0];GO:0019886[1.0];GO:0006955[1.0];GO:0008134[1.0]	0	0	0	0	0	0	0	0	0	574	Homo sapiens	HLA class II histocompatibility antigen, DQ beta 1 chain	P01920	7.5e-78
NODE_62_length_572_cov_30.589178_g57_i0	7955	GO:0008150;GO:0003674	7955:0.831	GO:0008150[1.0];GO:0003674[1.0]	0	0	0	0	0	0	0	0	0	572	Danio rerio	Zgc:158463	A2VD29	1.2e-51
NODE_63_length_570_cov_772.784708_g58_i0	9541	GO:0035725;GO:0005272;GO:0006814;GO:0006811	9541:0.983	GO:0035725[1.0];GO:0005272[1.0];GO:0006814[1.0];GO:0006811[1.0]	0	0	0	0	0	0	0	0	0	570	Macaca fascicularis	Uncharacterized protein	Q2PFW4	1.3e-26
NODE_64_length_566_cov_2.523327_g59_i0	9685	GO:0003735;GO:0006412	9685:0.982,9606:0.991	GO:0003735[1.0];GO:0006412[1.0]	0	0	0	0	0	0	0	0	0	566	Felis catus	Ribosomal protein L11 (Fragment)	Q6BDL3	4.1e-60
NODE_65_length_565_cov_3.558943_g60_i0	9606	GO:0010951;GO:0005515;GO:0032091;GO:0035821;GO:0045087;GO:0010466;GO:0003729;GO:0030414;GO:0019731;GO:0003677;GO:0042742;GO:0032496;GO:0002376;GO:0045071;GO:0043312;GO:0004866;GO:0004867;GO:0006955;GO:0019899	9606:1,9598:0.992	GO:0010951[1.0];GO:0005515[1.0];GO:0032091[1.0];GO:0035821[1.0];GO:0045087[1.0];GO:0010466[1.0];GO:0003729[1.0];GO:0030414[1.0];GO:0019731[1.0];GO:0003677[1.0];GO:0042742[1.0];GO:0032496[1.0];GO:0002376[1.0];GO:0045071[1.0];GO:0043312[1.0];GO:0004866[1.0];GO:0004867[1.0];GO:0006955[1.0];GO:0019899[1.0]	0	0	0	0	0	0	0	0	0	565	Homo sapiens	Antileukoproteinase	P03973	3.3e-78
NODE_66_length_561_cov_24.274590_g61_i0	9606	GO:0006879;GO:0005515;GO:0006826;GO:0008285;GO:0042802;GO:0008199;GO:0048147;GO:0008198;GO:0005506;GO:0055114;GO:0060547;GO:0043312;GO:0097286;GO:0016491;GO:0006880;GO:0046872;GO:0004322;GO:0006955	9606:0.992,9601:0.992,61853:0.992	GO:0006879[1.0];GO:0005515[1.0];GO:0006826[1.0];GO:0008285[1.0];GO:0042802[1.0];GO:0008199[1.0];GO:0048147[1.0];GO:0008198[1.0];GO:0005506[1.0];GO:0055114[1.0];GO:0060547[1.0];GO:0043312[1.0];GO:0097286[1.0];GO:0016491[1.0];GO:0006880[1.0];GO:0046872[1.0];GO:0004322[1.0];GO:0006955[1.0]	0	0	0	0	0	0	0	0	0	561	Homo sapiens	Ferritin	G3V192	1.9e-65
NODE_67_length_560_cov_3.145791_g62_i0	1316254	GO:0045454;GO:0006979;GO:0098869;GO:0055114;GO:0016209;GO:0016491;GO:0051920;GO:0004601	1316254:1,1403932:0.993,879309:0.987	GO:0045454[1.0];GO:0006979[1.0];GO:0098869[1.0];GO:0055114[1.0];GO:0016209[1.0];GO:0016491[1.0];GO:0051920[1.0];GO:0004601[1.0]	0	0	0	0	0	0	0	0	0	560	Veillonella parvula HSIVP1	Alkyl hydroperoxide reductase protein C	T0T1H5	1.1e-84
NODE_68_length_557_cov_3.210744_g63_i0	9541	GO:0035774;GO:0042130;GO:0005515;GO:0032395;GO:0060333;GO:0007165;GO:0032673;GO:0051262;GO:0016032;GO:0051290;GO:0046598;GO:0023026;GO:0042609;GO:0002503;GO:0042605;GO:0033674;GO:0046718;GO:0002437;GO:0045893;GO:0016045;GO:0002376;GO:0042088;GO:0001934;GO:0001618;GO:0002455;GO:0019882;GO:0050852;GO:2001179;GO:0002504;GO:0002506;GO:0043123;GO:0002862;GO:0002381;GO:0019886;GO:0045657;GO:0043410;GO:0006955;GO:0070374;GO:0032689	9541:0.982,9544:0.973,9606:0.973,37012:0.982	GO:0035774[1.0];GO:0042130[1.0];GO:0005515[1.0];GO:0032395[1.0];GO:0060333[1.0];GO:0007165[1.0];GO:0032673[1.0];GO:0051262[1.0];GO:0016032[1.0];GO:0051290[1.0];GO:0046598[1.0];GO:0023026[1.0];GO:0042609[1.0];GO:0002503[1.0];GO:0042605[1.0];GO:0033674[1.0];GO:0046718[1.0];GO:0002437[1.0];GO:0045893[1.0];GO:0016045[1.0];GO:0002376[1.0];GO:0042088[1.0];GO:0001934[1.0];GO:0001618[1.0];GO:0002455[1.0];GO:0019882[1.0];GO:0050852[1.0];GO:2001179[1.0];GO:0002504[1.0];GO:0002506[1.0];GO:0043123[1.0];GO:0002862[1.0];GO:0002381[1.0];GO:0019886[1.0];GO:0045657[1.0];GO:0043410[1.0];GO:0006955[1.0];GO:0070374[1.0];GO:0032689[1.0]	0	0	0	0	0	0	0	0	0	557	Macaca fascicularis	MHC class II HLA-DR-beta mRNA (DR7) (Fragment)	Q30148	3.2e-57
NODE_69_length_557_cov_1.142562_g64_i0	9606	GO:0005515;GO:0003735;GO:0006412;GO:0003723	9606:1	GO:0005515[1.0];GO:0003735[1.0];GO:0006412[1.0];GO:0003723[1.0]	0	0	0	0	0	0	0	0	0	557	Homo sapiens	RPL14 protein	Q6IPH7	2.3e-84
NODE_70_length_547_cov_17.670886_g65_i0	9606	GO:0019835;GO:0044267;GO:0016787;GO:0008152;GO:0042802;GO:0031640;GO:0003824;GO:0003796;GO:0050829;GO:0042742;GO:0019730;GO:0043312;GO:0050830;GO:0001895;GO:0006954;GO:0016798	9606:1,9595:0.993	GO:0019835[1.0];GO:0044267[1.0];GO:0016787[1.0];GO:0008152[1.0];GO:0042802[1.0];GO:0031640[1.0];GO:0003824[1.0];GO:0003796[1.0];GO:0050829[1.0];GO:0042742[1.0];GO:0019730[1.0];GO:0043312[1.0];GO:0050830[1.0];GO:0001895[1.0];GO:0006954[1.0];GO:0016798[1.0]	0	0	0	0	0	0	0	0	0	547	Homo sapiens	Lysozyme C	P61626	2.4e-81
NODE_71_length_546_cov_2.771670_g66_i0	9606	GO:0045730;GO:0007204	9606:1,9598:0.984	GO:0045730[1.0];GO:0007204[1.0]	0	0	0	0	0	0	0	0	0	546	Homo sapiens	CAMPATH-1 antigen	P31358	1.0e-23
NODE_72_length_543_cov_3.787234_g67_i0	185431	GO:0016874;GO:0042493;GO:0061630;GO:0071596;GO:0035091;GO:0016567;GO:0006368;GO:0008270	185431:0.326	GO:0016874[1.0];GO:0042493[1.0];GO:0061630[1.0];GO:0071596[1.0];GO:0035091[1.0];GO:0016567[1.0];GO:0006368[1.0];GO:0008270[1.0]	0	0	0	0	0	0	0	0	0	543	Trypanosoma brucei brucei TREU927	Uncharacterized protein	Q57X66	1.6e+00
NODE_73_length_527_cov_2.059471_g68_i0	1370023	GO:0016787	1370023:1	GO:0016787[1.0]	0	0	0	0	0	0	0	0	0	527	Corethrella appendiculata	Putative cell wall-associated hydrolase sp. e14 cell wall-associated hydrolase	U5EEK8	6.9e-54
NODE_74_length_522_cov_1.757238_g69_i0	1316444	GO:0016787	1316444:0.723,1074889:0.723	GO:0016787[1.0]	0	0	0	0	0	0	0	0	0	522	Blattabacterium sp. (Nauphoeta cinerea)	Cell wall-associated hydrolase	U3QD27	4.8e-31
NODE_75_length_522_cov_1.536748_g70_i0	9606	GO:0003735;GO:0006412;GO:0003723;GO:0019843	9606:0.985	GO:0003735[1.0];GO:0006412[1.0];GO:0003723[1.0];GO:0019843[1.0]	0	0	0	0	0	0	0	0	0	522	Homo sapiens	Ribosomal protein S4, X-linked X isoform variant (Fragment)	Q53HV1	6.6e-73
NODE_76_length_515_cov_1.678733_g71_i0	9606	GO:0040008;GO:0005515;GO:0003824;GO:0006098;GO:0016740;GO:0004802;GO:0005999;GO:0009052;GO:0048037;GO:0046166;GO:0042803;GO:0046872	9606:0.993,61853:0.993,9601:0.993,9598:0.987,9541:0.987,9595:0.987,9544:0.987	GO:0040008[1.0];GO:0005515[1.0];GO:0003824[1.0];GO:0006098[1.0];GO:0016740[1.0];GO:0004802[1.0];GO:0005999[1.0];GO:0009052[1.0];GO:0048037[1.0];GO:0046166[1.0];GO:0042803[1.0];GO:0046872[1.0]	0	0	0	0	0	0	0	0	0	515	Homo sapiens	Transketolase variant (Fragment)	Q53EM5	5.2e-78
NODE_77_length_514_cov_3.433107_g72_i0	9595	GO:0005509	9595:1,9606:1	GO:0005509[1.0]	0	0	0	0	0	0	0	0	0	514	Gorilla gorilla gorilla	S100 calcium binding protein A10 (Annexin II ligand, calpactin I, light polypeptide (P11)), isoform CRA_b (Fragment)	D3DV26	7.7e-66
NODE_78_length_513_cov_4.104545_g73_i0	9606	GO:0036041;GO:0120162;GO:0071356;GO:0051427;GO:0045892;GO:0008289;GO:0050873;GO:0005504;GO:0071285;GO:0009617;GO:0019433;GO:0050872;GO:0050729;GO:0005324;GO:0042632;GO:0015909;GO:0042750;GO:0001816;GO:0050727;GO:0006469	9606:1	GO:0036041[1.0];GO:0120162[1.0];GO:0071356[1.0];GO:0051427[1.0];GO:0045892[1.0];GO:0008289[1.0];GO:0050873[1.0];GO:0005504[1.0];GO:0071285[1.0];GO:0009617[1.0];GO:0019433[1.0];GO:0050872[1.0];GO:0050729[1.0];GO:0005324[1.0];GO:0042632[1.0];GO:0015909[1.0];GO:0042750[1.0];GO:0001816[1.0];GO:0050727[1.0];GO:0006469[1.0]	0	0	0	0	0	0	0	0	0	513	Homo sapiens	Fatty acid-binding protein, adipocyte	P15090	1.9e-56
NODE_79_length_513_cov_1.588636_g74_i0	9606	GO:0120162;GO:0008670;GO:0070402;GO:0051289;GO:0006629;GO:0016651;GO:0055114;GO:0006635;GO:0006631;GO:0016491	9606:1	GO:0120162[1.0];GO:0008670[1.0];GO:0070402[1.0];GO:0051289[1.0];GO:0006629[1.0];GO:0016651[1.0];GO:0055114[1.0];GO:0006635[1.0];GO:0006631[1.0];GO:0016491[1.0]	0	0	0	0	0	0	0	0	0	513	Homo sapiens	2,4-dienoyl-CoA reductase, mitochondrial	Q16698	2.6e-37
NODE_80_length_507_cov_9.225806_g75_i0	243233	GO:0008150;GO:0003674	243233:0.468	GO:0008150[1.0];GO:0003674[1.0]	0	0	0	0	0	0	0	0	0	507	Methylococcus capsulatus str. Bath	Uncharacterized protein	Q603S8	4.0e-06
NODE_81_length_507_cov_3.389401_g76_i0	9606	GO:0048365;GO:0005515;GO:0006914;GO:0015031;GO:1902583;GO:0006622;GO:0019003;GO:0007174;GO:0016032;GO:0003924;GO:0006886;GO:1903542;GO:0005525;GO:1905366;GO:0006629;GO:1903543;GO:0045022;GO:0090382;GO:0090385;GO:0016042;GO:0090383;GO:0061724;GO:0022615;GO:0000166;GO:0043312;GO:0006897;GO:0032482;GO:0008333;GO:1905394;GO:0016197;GO:0045453;GO:0019076;GO:0042147;GO:0048524;GO:0019886;GO:0045732;GO:0000045	9606:1,9601:0.993,8469:0.985,10029:0.993,10116:0.993,9615:0.993,8665:0.993,9940:0.993	GO:0048365[1.0];GO:0005515[1.0];GO:0006914[1.0];GO:0015031[1.0];GO:1902583[1.0];GO:0006622[1.0];GO:0019003[1.0];GO:0007174[1.0];GO:0016032[1.0];GO:0003924[1.0];GO:0006886[1.0];GO:1903542[1.0];GO:0005525[1.0];GO:1905366[1.0];GO:0006629[1.0];GO:1903543[1.0];GO:0045022[1.0];GO:0090382[1.0];GO:0090385[1.0];GO:0016042[1.0];GO:0090383[1.0];GO:0061724[1.0];GO:0022615[1.0];GO:0000166[1.0];GO:0043312[1.0];GO:0006897[1.0];GO:0032482[1.0];GO:0008333[1.0];GO:1905394[1.0];GO:0016197[1.0];GO:0045453[1.0];GO:0019076[1.0];GO:0042147[1.0];GO:0048524[1.0];GO:0019886[1.0];GO:0045732[1.0];GO:0000045[1.0]	0	0	0	0	0	0	0	0	0	507	Homo sapiens	Ras-related protein Rab-7a	P51149	2.6e-74
NODE_83_length_490_cov_40.736211_g78_i0	9606	GO:0042773;GO:0008137;GO:0016651;GO:0055114;GO:0006120;GO:0016491	9606:0.935	GO:0042773[1.0];GO:0008137[1.0];GO:0016651[1.0];GO:0055114[1.0];GO:0006120[1.0];GO:0016491[1.0]	0	0	0	0	0	0	0	0	0	490	Homo sapiens	cDNA, FLJ92270, Homo sapiens NADH dehydrogenase 4L (MTND4L), mRNA	B2R4Y7	1.4e-35
